"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","hcnm","hct","no","no2","nox","o3","pm10","pm2.5","so2"
"4479","2024-01-10",2.7125,315.25,85.1041666666667,NA,27.375,7.00208333333333,9.5,5.3,3.9,486,281213,1.7282273579102,NA,NA,NA,19.29,46,74.96,NA,22.5,NA,NA
"4480","2024-01-11",2.43636363636364,321.454545454545,95.0909090909091,NA,-0.727272727272727,6.36363636363636,7.5,5.2,0,456,260859,1.74807079686727,NA,NA,NA,4.38,22.29,28.62,NA,12.42,NA,NA
"4481","2024-02-02",2.32857142857143,297,91,NA,-1.85714285714286,8.61428571428572,8.9,8,0,360,207548,1.73453851639139,NA,NA,NA,15.79,36.29,60.46,NA,37.79,NA,NA
"4482","2024-02-03",3.2375,265.604166666667,81.1666666666667,NA,131,11.0458333333333,18.6,6.6,0,105,72320,1.45188053097345,NA,NA,NA,12.29,33.08,51.88,NA,29.88,NA,NA
"4483","2024-02-04",2.68409090909091,260.75,77.8409090909091,NA,149.909090909091,11.775,19.5,7.3,0,91,61020,1.49131432317273,NA,NA,NA,14.75,35.29,57.54,NA,28.96,NA,NA
"4484","2024-02-05",3.09791666666667,258.604166666667,74.6875,NA,141.1875,11.425,18.3,5.8,0,524,269248,1.94616115997148,NA,NA,NA,33.17,44.42,95,NA,37.33,NA,NA
"4485","2024-02-06",1.69583333333333,232.041666666667,82.6666666666667,NA,95.7083333333333,10.6041666666667,17.3,7.2,0,406,211892,1.91607045098446,NA,NA,NA,12.08,37.75,55.71,NA,32.96,NA,NA
"4486","2024-02-07",2.16923076923077,270.769230769231,80.1282051282051,NA,59.6410256410256,10.2435897435897,17.3,6.1,0,436,232290,1.87696413965302,NA,NA,NA,4.08,26.25,31.75,NA,33.5,NA,NA
"4487","2024-02-08",3.05625,254.020833333333,76.0208333333333,NA,118.770833333333,13.0333333333333,19.2,8,0,363,201975,1.79725213516524,NA,NA,NA,4.79,22.33,28.92,NA,40.12,NA,NA
"4488","2024-02-09",3.50833333333333,222.4375,82.5625,NA,95.5,13.99375,17,11.2,5.2,355,209631,1.69345182725837,NA,NA,NA,2.12,20.29,22.46,NA,31.92,NA,NA
"4489","2024-02-10",3.18125,259.625,72.3125,NA,78.7708333333333,12.8333333333333,16.2,9,0.8,96,66421,1.44532602640731,NA,NA,NA,1.83,12.04,13.92,NA,15.12,NA,NA
"4490","2024-02-11",4.23863636363636,296.113636363636,51.3863636363636,NA,167.545454545455,11.3795454545455,16.2,4.7,0,81,49856,1.62467907573813,NA,NA,NA,1.54,7.88,9.38,NA,12.71,NA,NA
"4491","2024-02-12",2.7125,273.875,60.375,NA,147.645833333333,12.4125,20.5,4.6,0,496,249591,1.98725114286973,NA,NA,NA,2.5,17.25,20.42,NA,18.92,NA,NA
"4492","2024-02-13",2.21041666666667,265.604166666667,77.5625,NA,126.833333333333,11.55625,17.5,6.9,0,393,203267,1.93341762312623,NA,NA,NA,4.62,29.21,35.83,NA,22.42,NA,NA
"4493","2024-02-14",2.50833333333333,251.3125,79.0625,NA,147.291666666667,12.75,20.4,8.5,0,410,204080,2.00901607212858,NA,NA,NA,15.54,41.46,65.12,NA,28,NA,NA
"4494","2024-02-15",1.3452380952381,228.380952380952,89.1904761904762,NA,68.3095238095238,12.553488372093,20.5,8.4,0,360,201289,1.78847328964822,NA,NA,NA,17.54,40.38,66.79,NA,33.75,NA,NA
"4495","2024-02-16",1.84791666666667,227.75,86.6666666666667,NA,54.3125,13.2083333333333,16.9,10.5,0.3,380,211351,1.79795695312537,NA,NA,NA,2.14,25.95,28.45,NA,14.75,NA,NA
"4496","2024-02-17",2.67045454545455,276.272727272727,76.9318181818182,NA,157.659090909091,13.7772727272727,20.9,8.4,0.5,101,70009,1.44267165650131,NA,NA,NA,4.38,23.67,29.21,NA,8.88,NA,NA
"4497","2024-02-18",2.81063829787234,269.425531914894,71.7021276595745,NA,153.042553191489,13.0042553191489,18.9,8.4,0,90,64395,1.39762403913347,NA,NA,NA,2.33,19,21.96,NA,10.92,NA,NA
"4498","2024-02-19",1.76666666666667,254.916666666667,69.7083333333333,NA,125.958333333333,13.0645833333333,20.1,7,0,575,293247,1.96080437310527,NA,NA,NA,13.75,45.54,66.08,NA,19.08,NA,NA
"4499","2024-02-20",2.80416666666667,260.416666666667,76.3333333333333,NA,150.6875,12.4479166666667,18.5,8.1,0,411,220276,1.86584103579146,NA,NA,NA,7.08,32.25,42.62,NA,17.67,NA,NA
"4500","2024-02-21",3.35625,252.479166666667,87.2291666666667,NA,140.6875,11.8791666666667,17.4,7.7,0,380,206228,1.8426207886417,NA,NA,NA,2.33,23.79,26.71,NA,15.45,NA,NA
"4501","2024-02-22",2.92708333333333,231.1875,91.8125,NA,113.479166666667,12.4020833333333,18.3,8.9,0,369,196765,1.87533351968084,NA,NA,NA,3.5,32.5,37.21,NA,NA,NA,NA
"4502","2024-02-23",3.38958333333333,230.0625,59.6041666666667,NA,171.083333333333,11.59375,16.5,4.9,3.5,417,223926,1.86222234130918,NA,NA,NA,2.54,17.83,20.58,NA,13.42,NA,NA
"4503","2024-02-24",2.40208333333333,247.5,71.2083333333333,NA,144,8.75,15.3,4,2.1,122,77950,1.56510583707505,NA,NA,NA,1.5,13.96,15.17,NA,11.21,NA,NA
"4504","2024-02-25",2.52291666666667,261.083333333333,81.7291666666667,NA,82.3333333333333,10.4875,14.7,4.7,0,92,56163,1.63808913341524,NA,NA,NA,2,21.75,24.12,NA,19.33,NA,NA
"4505","2024-02-26",2.27708333333333,258.708333333333,64.4166666666667,NA,127,13.2958333333333,19.2,7.5,0,608,305674,1.98904715481199,NA,NA,NA,8.46,22.83,34.88,NA,21.62,NA,NA
"4506","2024-02-27",2.98125,253.770833333333,61.9375,NA,157.604166666667,12.4479166666667,19.2,7.6,0,466,237248,1.9641893714594,NA,NA,NA,2.67,18.71,21.96,NA,19.5,NA,NA
"4507","2024-02-28",2.72083333333333,282.8125,51.1666666666667,NA,122.208333333333,11.6083333333333,18.3,5.9,0,438,232689,1.882340806828,NA,NA,NA,3.83,25,30.33,NA,20.62,NA,NA
"4508","2024-02-29",3.32708333333333,244.541666666667,57.9166666666667,NA,191.4375,12.3729166666667,18.2,5.4,0.1,406,214757,1.89050880762909,NA,NA,NA,2.71,22,25.67,NA,22.08,NA,NA
"4509","2024-03-01",3.37291666666667,290.0625,55.6875,NA,198.645833333333,12.85,19.3,7.5,0,417,200634,2.07841143574868,NA,NA,NA,2.33,16.67,19.5,NA,19.04,NA,NA
"4510","2024-03-02",4.00851063829787,245.851063829787,68.6808510638298,NA,133.276595744681,12.2085106382979,17.6,5.9,0,98,65168,1.50380554873558,NA,NA,NA,3.79,20.58,25.79,NA,29.29,NA,NA
"4511","2024-03-30",4.71153846153846,195.5,77.0769230769231,NA,196.615384615385,15.1192307692308,17.5,13.3,1.2,99,70392,1.40640981929765,NA,NA,NA,1.29,8.42,8.71,NA,NA,NA,NA
"4512","2024-03-31",3.4625,224.291666666667,89.6875,NA,77.125,13.6854166666667,17.4,9.3,15.4,98,71513,1.37038021059108,NA,NA,NA,1.65,9.26,10.26,NA,NA,NA,NA
"4513","2024-04-01",3.18125,271.333333333333,74.9166666666667,NA,236.145833333333,11.9958333333333,18.4,4.4,0.5,155,90130,1.71973815599689,NA,NA,NA,1.25,11.25,11.92,NA,NA,NA,NA
"4514","2024-04-02",2.31666666666667,202.208333333333,65.2083333333333,NA,237.916666666667,13.4125,18.9,5.7,0,494,252700,1.95488721804511,NA,NA,NA,2.12,16.88,19.25,NA,NA,NA,NA
"4515","2024-04-03",1.87291666666667,216.625,74.4791666666667,NA,263.666666666667,14.34375,22.5,6.3,0,376,223577,1.68174722802435,NA,NA,NA,9.79,32.54,46.62,NA,19.88,NA,NA
"4516","2024-04-04",2.82708333333333,237.125,83.9583333333333,NA,265.208333333333,15.21875,21,9.6,0,340,202348,1.68027358807599,NA,NA,NA,8.13,33.35,45.13,NA,23.43,NA,NA
"4517","2024-04-05",1.8125,241.708333333333,79.5208333333333,NA,203.645833333333,14.8770833333333,23,8.8,0.1,333,190500,1.74803149606299,NA,NA,NA,6.21,39.08,48,NA,22.17,NA,NA
"4518","2024-04-06",2.62083333333333,152.458333333333,86.375,NA,207.979166666667,15.4333333333333,20,10.6,0,89,66797,1.33239516744764,NA,NA,NA,1.42,25,26.08,NA,25.17,NA,NA
"4519","2024-04-07",2.8,122.4375,85.6666666666667,NA,137.458333333333,16.81875,20.6,13,0,78,52602,1.48283335234402,NA,NA,NA,1.46,21.12,21.54,NA,31.08,NA,NA
"4520","2024-04-08",2.4375,190.833333333333,86.3333333333333,NA,166.8125,17.0625,20.8,13,0,465,244659,1.90060451485537,NA,NA,NA,3.62,28.83,33.04,NA,36.33,NA,NA
"4521","2024-04-09",3.32916666666667,235.208333333333,64.3125,NA,268.458333333333,14.38125,18.6,8.8,0,380,211880,1.79346800075514,NA,NA,NA,1.54,10.62,11.83,NA,19.17,NA,NA
"4522","2024-04-10",2.5625,237.8125,68.5833333333333,NA,289.291666666667,13.0604166666667,19.5,6.9,0,309,174205,1.77377227978531,NA,NA,NA,2.12,16.25,18.67,NA,17.96,NA,NA
"4523","2024-04-11",2.69166666666667,257.6875,74.0833333333333,NA,279.604166666667,14.2833333333333,20.7,8.3,0,341,186375,1.82964453386989,NA,NA,NA,4.33,27.96,34.08,NA,25.08,NA,NA
"4524","2024-04-12",2.87708333333333,252.604166666667,58.9375,NA,280.541666666667,17.0416666666667,24.1,11.4,0,342,190478,1.79548294291204,NA,NA,NA,9.96,49.75,64.58,NA,32.62,NA,NA
"4525","2024-04-13",2.55,220.208333333333,56.2916666666667,NA,287.208333333333,18.11875,26.4,10.5,0,120,80601,1.48881527524472,NA,NA,NA,8.71,47.62,60.33,NA,34.58,NA,NA
"4526","2024-04-14",3.40208333333333,247.6875,55.0833333333333,NA,294.625,18.2916666666667,27.3,10.5,0,101,67469,1.49698379996739,NA,NA,NA,2.71,32.83,36.08,NA,36.62,NA,NA
"4527","2024-04-15",2.30416666666667,198.125,65.2083333333333,NA,214.4375,17.79375,23.8,10.4,0,388,212291,1.82767992990753,NA,NA,NA,6.91,46.17,55.96,NA,41.75,NA,NA
"4528","2024-04-16",3.34583333333333,234.645833333333,66.0833333333333,NA,284.729166666667,16.6604166666667,21,13.5,1.7,389,210904,1.84444107271555,NA,NA,NA,1.96,12.96,15.08,NA,26.17,NA,NA
"4529","2024-04-17",3.47708333333333,236.166666666667,67,NA,213.229166666667,14.875,18.3,12.2,0,322,188786,1.7056349517443,NA,NA,NA,1.5,10.17,11.5,NA,12.75,NA,NA
"4530","2024-04-18",2.8125,210.416666666667,71.125,NA,213.291666666667,13.6895833333333,18.9,7.1,0,353,198670,1.77681582523783,NA,NA,NA,1.58,12.79,14,NA,17.25,NA,NA
"4531","2024-04-19",3.97291666666667,255.104166666667,72.2916666666667,NA,307.5,13.3458333333333,19.5,7.5,0,372,202159,1.84013573474344,NA,NA,NA,2.42,14.62,17.25,NA,29.25,NA,NA
"4532","2024-04-20",2.13333333333333,208,79.3333333333333,NA,285.479166666667,13.8104166666667,20.4,6.3,0,81,52291,1.54902373257348,NA,NA,NA,1.58,15.12,16.5,NA,21.38,NA,NA
"4533","2024-04-21",2.11041666666667,228.791666666667,76.6458333333333,NA,194.145833333333,13.5958333333333,18.7,8.2,0,76,54519,1.39400942790587,NA,NA,NA,1.71,12.21,13.46,NA,20.88,NA,NA
"4534","2024-04-22",3.04791666666667,208.354166666667,89.0208333333333,NA,169.4375,11.0458333333333,15.4,8,12.6,410,212884,1.92593149320757,NA,NA,NA,1.75,15.5,16.92,NA,13.04,NA,NA
"4535","2024-04-23",2.34791666666667,242.416666666667,71.0625,NA,236.333333333333,10.40625,16.8,3.9,0.1,344,180804,1.90261277405367,NA,NA,NA,2.33,18,20.29,NA,11.83,NA,NA
"4536","2024-04-24",3.61914893617021,259.106382978723,63.0212765957447,NA,323.978723404255,12.3978723404255,19.1,5,0,360,210066,1.71374710805176,NA,NA,NA,1.75,17.38,19.21,NA,19.17,NA,NA
"4537","2024-04-25",2.71041666666667,160.791666666667,76.2916666666667,NA,199.916666666667,13.4583333333333,16.4,10.9,0.8,359,190512,1.88439573360208,NA,NA,NA,1.12,14.92,15.21,NA,18.04,NA,NA
"4538","2024-04-26",2.35416666666667,203.4375,81.0625,NA,278.479166666667,15.4270833333333,20.5,9,0.1,348,191947,1.81300046366966,NA,NA,NA,2.38,16.08,18.17,NA,14.96,NA,NA
"4539","2024-04-27",3.02708333333333,124.166666666667,90.875,NA,126.875,17.2416666666667,20.8,15.2,0.5,99,65975,1.50056839712012,NA,NA,NA,1.25,13.17,13.5,NA,27.54,NA,NA
"4540","2024-04-28",2.225,138.875,92.3333333333333,NA,79.0833333333333,15.75,18.5,13.5,4.3,83,59769,1.38867975037227,NA,NA,NA,1.12,12.33,12,NA,19.62,NA,NA
"4541","2024-04-29",1.88958333333333,184.229166666667,99.7708333333333,NA,19.7083333333333,13.6583333333333,14.6,13.1,99.7,410,223049,1.83816112154728,NA,NA,NA,1.29,20.88,21.21,NA,14.88,NA,NA
"4542","2024-04-30",2.275,198.214285714286,94.6428571428571,NA,176.142857142857,15.4785714285714,18.3,13.6,0,380,210618,1.80421426468773,NA,NA,NA,1.46,22.29,23.17,NA,15.88,NA,NA
"4543","2024-06-09",2.065,168.1,82.675,NA,232.325,22.0625,26,18.4,2,66,47934,1.37689322818876,NA,NA,NA,2.21,14.83,17.5,NA,32.04,NA,NA
"4544","2024-06-10",1.77916666666667,211.125,74.3541666666667,NA,92.0208333333333,20.1083333333333,22.3,17.9,0.2,413,224314,1.84116907549239,NA,NA,NA,2.08,17.5,20.25,NA,18.88,NA,NA
"4545","2024-06-11",1.65,292.041666666667,90.8125,NA,71.2916666666667,18.1770833333333,21.6,15.5,22.3,353,189967,1.85821747987808,NA,NA,NA,2.08,18.83,21.33,NA,18.17,NA,NA
"4546","2024-06-12",2.41666666666667,229.979166666667,83.3541666666667,NA,255.291666666667,18.4708333333333,24.3,14,13.8,302,181009,1.66842532691745,NA,NA,NA,3.04,14.88,19,NA,10.08,NA,NA
"4547","2024-06-13",3.73541666666667,253.291666666667,80.1041666666667,NA,360.520833333333,18.6854166666667,22.9,12.8,0.2,303,172260,1.75896900034831,NA,NA,NA,2.79,12.04,15.71,NA,12.67,NA,NA
"4548","2024-06-14",2.91041666666667,225.25,89.2708333333333,NA,264.6875,20.9791666666667,25.4,15.4,0,299,174440,1.71405640908049,NA,NA,NA,2.38,14.38,17.71,NA,21.5,NA,NA
"4549","2024-06-15",3.05416666666667,136.041666666667,77.0833333333333,NA,325.041666666667,20.5104166666667,24.2,15.9,0,89,63965,1.39138591417181,NA,NA,NA,1.83,12.67,14.96,NA,20.12,NA,NA
"4550","2024-06-16",2.17291666666667,221.916666666667,77.875,NA,344.5,20.9833333333333,25.8,15.9,0,79,53549,1.4752843190349,NA,NA,NA,1.88,12.62,15.17,NA,19,NA,NA
"4551","2024-06-17",2.60625,198.979166666667,83.8125,NA,338.4375,22.7916666666667,27.4,17.6,0,399,229478,1.73872876702778,NA,NA,NA,1.96,13.96,16.54,NA,25.5,NA,NA
"4552","2024-06-18",2.55208333333333,144.8125,81.3125,NA,341.5625,23.05,27.5,18.3,0,345,197261,1.74895189621872,NA,NA,NA,2,13.46,15.88,NA,38.25,NA,NA
"4553","2024-06-19",2.4625,154.583333333333,88.625,NA,232.583333333333,22.5979166666667,26.8,17.5,0.5,292,169419,1.72353750169698,NA,NA,NA,1.73,13.5,15.32,NA,38.42,NA,NA
"4554","2024-06-20",2.38125,126.6875,91.3958333333333,NA,138.291666666667,21.5166666666667,24.7,19.4,8,309,190907,1.61858915597647,NA,NA,NA,2.08,19.88,22.38,NA,41.08,NA,NA
"4555","2024-06-21",2.88541666666667,213.020833333333,71.6666666666667,NA,348.8125,22.6916666666667,27.6,17.2,0,273,164839,1.65616146664321,NA,NA,NA,2.58,15.33,18.67,NA,21.46,NA,NA
"4556","2024-06-22",2.64166666666667,167.208333333333,81.5208333333333,NA,296.3125,23.1020833333333,28.1,18.4,0.5,103,74725,1.37838742054199,NA,NA,NA,1.96,13.17,15.67,NA,16.12,NA,NA
"4557","2024-06-23",2.3,191.020833333333,83.1666666666667,NA,155.083333333333,20.6791666666667,24.2,18.2,0.1,92,61023,1.50762827130754,NA,NA,NA,2.08,10.29,12.92,NA,33.79,NA,NA
"4558","2024-06-24",2.85833333333333,247.541666666667,74.2708333333333,NA,272.416666666667,22.9333333333333,27.4,18.8,0,96,64846,1.48043055855411,NA,NA,NA,2.08,11.46,14.17,NA,37.58,NA,NA
"4559","2024-06-25",3.7625,236.645833333333,82.0833333333333,NA,345.1875,22.4625,26.7,16.9,0,432,255227,1.69261089148092,NA,NA,NA,2.5,12.42,15.96,NA,23.21,NA,NA
"4560","2024-06-26",3.00833333333333,237.1875,79.2291666666667,NA,334.916666666667,23.2791666666667,28.3,17.2,0,321,193735,1.65690246986863,NA,NA,NA,2.21,13.25,16.33,NA,17.33,NA,NA
"4561","2024-06-27",2.27083333333333,202.145833333333,65.625,NA,291.541666666667,24.3479166666667,28.6,19.6,0,341,193953,1.75815790423453,NA,NA,NA,3.5,26.12,31.25,NA,16.96,NA,NA
"4562","2024-06-28",3.24583333333333,157.125,60.3958333333333,NA,309.125,25.13125,30,19.3,0,297,176624,1.68153818280641,NA,NA,NA,4.58,29.17,36.04,NA,24.38,NA,NA
"4563","2024-06-29",2.88125,184.229166666667,79.4166666666667,NA,220.229166666667,24.10625,28.8,19.6,0.8,94,69731,1.34803745823235,NA,NA,NA,2,11,13.71,NA,18.36,NA,NA
"4564","2024-06-30",2.56458333333333,101.8125,83.4583333333333,NA,224.729166666667,23.275,27.1,18.9,0,61,44539,1.36958620534812,NA,NA,NA,2.54,12.25,15.67,NA,NA,NA,NA
"4565","2024-07-01",1.81875,265.770833333333,91.2708333333333,NA,110.1875,21.0020833333333,24.8,18,15.8,325,199814,1.6265126567708,NA,NA,NA,2.95,18.27,22.64,NA,NA,NA,NA
"4566","2024-07-02",3.01875,215.604166666667,76.4791666666667,NA,325.854166666667,22.70625,27.3,17.5,0,287,180563,1.58947292634704,NA,NA,NA,2.67,14.83,18.88,NA,25,NA,NA
"4567","2024-07-03",2.24791666666667,195.5625,81.8125,NA,252.104166666667,21.9833333333333,26.5,17.8,0,296,187383,1.57965236974539,NA,NA,NA,2.46,16.38,19.83,NA,20.5,NA,NA
"4568","2024-07-04",2.28541666666667,214.791666666667,83.1458333333333,NA,306.729166666667,22.88125,28.5,18.4,0,270,166907,1.6176673237192,NA,NA,NA,2.12,16.42,19.54,NA,21.67,NA,NA
"4569","2024-07-05",2.15357142857143,245.857142857143,78.3333333333333,NA,408.444444444444,23.9037037037037,29.7,18.9,0,269,165350,1.62685213184155,NA,NA,NA,2.62,15.33,19.17,NA,19.5,NA,NA
"4570","2024-08-18",1.2,313,100,NA,-1,22.4,22.4,22.4,0,62,39778,1.55865051033234,NA,NA,NA,1.29,12.54,12.88,NA,19.54,NA,NA
"4571","2024-08-19",2.71489361702128,263.229166666667,74.9791666666667,NA,230.104166666667,24.6895833333333,30.5,19.3,0,207,127996,1.61723803868871,NA,NA,NA,1.54,14.17,15.12,NA,22.75,NA,NA
"4572","2024-08-20",2.89583333333333,249.854166666667,76.5,NA,271.0625,24.8958333333333,31.3,19.7,0,189,128742,1.46805238383744,NA,NA,NA,1.38,15.25,15.62,NA,33.42,NA,NA
"4573","2024-08-21",3.25625,235.833333333333,74.1458333333333,NA,265.9375,26.0895833333333,32.5,21.7,0,171,118632,1.44143232854542,NA,NA,NA,1.33,18.17,18.83,NA,38.58,NA,NA
"4574","2024-08-22",2.8875,235.875,84.0416666666667,NA,246.458333333333,26.45625,31.3,20.8,0,154,105737,1.45644381815259,NA,NA,NA,1.54,11.96,12.38,NA,41.67,NA,NA
"4575","2024-08-23",2.45416666666667,234.020833333333,82.3958333333333,NA,257.729166666667,26.8625,33,22.3,0,154,92306,1.6683639200052,NA,NA,NA,1.5,12.46,13,NA,37.25,NA,NA
"4576","2024-08-24",2.1,232.25,81.8541666666667,NA,264.458333333333,26.4791666666667,32.4,20.9,0,67,50249,1.33335986785807,NA,NA,NA,1.58,10.58,10.92,NA,30.54,NA,NA
"4577","2024-08-25",2.09791666666667,147.8125,71.875,NA,236.291666666667,26.1833333333333,31.9,20.5,0.3,61,46336,1.31647099447514,NA,NA,NA,1.54,11.38,11.75,NA,20.42,NA,NA
"4578","2024-08-26",3.19791666666667,242.666666666667,69.5833333333333,NA,243.645833333333,25.9916666666667,31.3,21.8,0,233,148009,1.57422859420711,NA,NA,NA,1.58,13.92,14.67,NA,23.04,NA,NA
"4579","2024-08-27",2.99375,228.9375,80.3333333333333,NA,261.4375,25.7916666666667,31.8,20.1,0,201,126773,1.58551111040995,NA,NA,NA,1.46,9.71,10.04,NA,26.17,NA,NA
"4580","2024-08-28",2.08125,217.1875,81.3333333333333,NA,239.166666666667,26.0604166666667,31.4,20.9,0,176,111872,1.57322654462243,NA,NA,NA,1.75,17.58,18.88,NA,26.58,NA,NA
"4581","2024-08-29",2.04583333333333,188.6875,81.875,NA,265.3125,25.2604166666667,29.8,20.5,0,154,101772,1.51318633808906,NA,NA,NA,1.3,12.3,13,NA,23.7,NA,NA
"4582","2024-08-30",2.01875,216.166666666667,80.5,NA,251.791666666667,25.2770833333333,31.4,20.2,0,164,106547,1.53922682008879,NA,NA,NA,2.88,20.29,23.71,NA,27.12,NA,NA
"4583","2024-08-31",2.09791666666667,196.083333333333,81.4375,NA,227.4375,25.5645833333333,31.4,20.1,0,56,41456,1.35082979544577,NA,NA,NA,1.79,16.58,18.54,NA,22.38,NA,NA
"4584","2024-09-01",2.23958333333333,220.5,75.9375,NA,151.854166666667,25.2583333333333,30.4,22.5,0.3,55,44616,1.232741617357,NA,NA,NA,1.75,13.12,15,NA,21.5,NA,NA
"4585","2024-09-02",2.35,232.583333333333,67.1041666666667,NA,249.145833333333,25.4833333333333,32.1,20.8,0,253,153395,1.64933667981355,NA,NA,NA,2.25,20.67,23.42,NA,NA,NA,NA
"4586","2024-09-03",2.17916666666667,309.625,89.6666666666667,NA,53.4583333333333,21.89375,26.6,18.9,5.2,214,145832,1.46744198804103,NA,NA,NA,2.46,27.17,30.21,NA,NA,NA,NA
"4587","2024-09-04",2.29166666666667,297.3125,95.1458333333333,NA,50.5833333333333,19.7645833333333,23.6,17.8,11.9,163,106105,1.5362141275152,NA,NA,NA,2.79,25.54,29.29,NA,NA,NA,NA
"4588","2024-09-05",2.28125,230.708333333333,71.8333333333333,NA,215.6875,20.9229166666667,27.1,16.2,0,232,138530,1.67472749584927,NA,NA,NA,2.38,14.79,17.83,NA,NA,NA,NA
"4589","2024-09-06",3.42708333333333,185.145833333333,81.0833333333333,NA,182.75,24.3020833333333,29.5,19.2,0.3,209,120371,1.73629861013035,NA,NA,NA,1.46,13.58,15.25,NA,24,NA,NA
"4590","2024-09-07",2.98958333333333,254.979166666667,86.0625,NA,254.875,25.1645833333333,30.1,20.8,2,88,65116,1.35143436329013,NA,NA,NA,1.96,13.29,15.62,NA,24.75,NA,NA
"4591","2024-09-08",1.60625,162.770833333333,95.6458333333333,NA,111.583333333333,21.99375,25.3,19.4,43.2,48,35010,1.37103684661525,NA,NA,NA,1.46,16.21,17.58,NA,15.46,NA,NA
"4592","2024-09-09",2.74375,235.229166666667,66.0208333333333,NA,258.270833333333,22.7958333333333,28.1,17.9,0,251,142243,1.76458595502063,NA,NA,NA,2.08,16.29,18.96,NA,13.21,NA,NA
"4593","2024-09-10",2.98541666666667,270.729166666667,75.25,NA,226.5,22.1708333333333,27.6,18.9,0,237,143018,1.65713406704051,NA,NA,NA,1.92,13,15.5,NA,20.29,NA,NA
"4594","2024-09-11",2.76153846153846,310,82.1538461538462,NA,4.69230769230769,17.9076923076923,18.8,16.9,0,58,41086,1.41167307598695,NA,NA,NA,1.5,12.88,14.46,NA,20.25,NA,NA
